list-d-m,4,16,1,192,1761047,9172
list-l-m,4,16,1,192,2018627,10513
list-id-m,4,16,1,192,2025158,10547
list-il-m,4,16,1,192,2964930,15442
list-dl-m,4,16,1,192,1930081,10052
list-idl-m,4,16,1,192,3047909,15874
list-none-m,4,16,1,192,1466057,7635
list-d-none,4,16,1,192,1014285,5282
list-none-none,4,16,1,192,1173357,6111
list-i-s,4,32,1,384,100098914,260674
list-d-s,4,32,1,384,219460672,571512
list-l-s,4,32,1,384,132399836,344791
list-id-s,4,32,1,384,2587785,6739
list-il-s,4,32,1,384,70558673,183746
list-dl-s,4,32,1,384,257260282,669948
list-idl-s,4,32,1,384,136882580,356465
list-none-s,4,32,1,384,1433118,3732
list-i-m,4,32,1,384,1550466,4037
list-d-m,4,32,1,384,1486878,3872
list-l-m,4,32,1,384,5376762,14001
list-id-m,4,32,1,384,2827787,7364
list-il-m,4,32,1,384,3932552,10241
list-dl-m,4,32,1,384,6689317,17420
list-idl-m,4,32,1,384,6700060,17448
list-none-m,4,32,1,384,1509651,3931
list-d-none,4,32,1,384,1597600,4160
list-dl-none,4,32,1,384,13963026,36362
list-i-s,8,1,1,24,434894036,18120584
list-d-s,8,1,1,24,194362496,8098437
list-l-s,8,1,1,24,465888042,19412001
list-id-s,8,1,1,24,703506875,29312786
list-il-s,8,1,1,24,685519208,28563300
list-dl-s,8,1,1,24,219043213,9126800
list-idl-s,8,1,1,24,904259549,37677481
list-none-s,8,1,1,24,1901923,79246
list-i-m,8,1,1,24,2249835,93743
list-d-m,8,1,1,24,2311552,96314
list-l-m,8,1,1,24,2154868,89786
list-id-m,8,1,1,24,1478738,61614
list-il-m,8,1,1,24,2474660,103110
list-dl-m,8,1,1,24,2385409,99392
list-idl-m,8,1,1,24,2093400,87225
list-none-m,8,1,1,24,2086490,86937
list-dl-none,8,1,1,24,2197428,91559
list-none-none,8,1,1,24,1869351,77889
list-i-s,8,2,1,48,492371205,10257733
list-d-s,8,2,1,48,247147108,5148898
list-l-s,8,2,1,48,326429244,6800609
list-id-s,8,2,1,48,746891794,15560245
list-il-s,8,2,1,48,66596180,1387420
list-dl-s,8,2,1,48,379768470,7911843
list-idl-s,8,2,1,48,340938341,7102882
list-none-s,8,2,1,48,2336244,48671
list-i-m,8,2,1,48,2052321,42756
list-d-m,8,2,1,48,1957290,40776
list-l-m,8,2,1,48,2460634,51263
list-id-m,8,2,1,48,2629357,54778
list-il-m,8,2,1,48,2370709,49389
list-dl-m,8,2,1,48,1704994,35520
list-idl-m,8,2,1,48,2060736,42932
list-none-m,8,2,1,48,1865850,38871
list-d-none,8,2,1,48,1641375,34195
list-l-none,8,2,1,48,2891963,60249
list-dl-none,8,2,1,48,2310170,48128
list-i-s,8,4,1,96,197495770,2057247
list-d-s,8,4,1,96,359949082,3749469
list-l-s,8,4,1,96,66358347,691232
list-id-s,8,4,1,96,491168201,5116335
list-il-s,8,4,1,96,41155785,428706
list-dl-s,8,4,1,96,663071980,6906999
list-idl-s,8,4,1,96,794336,8274
list-none-s,8,4,1,96,81365821,847560
list-i-m,8,4,1,96,1864045,19417
list-d-m,8,4,1,96,798534,8318
list-l-m,8,4,1,96,2775860,28915
list-id-m,8,4,1,96,3252887,33884
list-il-m,8,4,1,96,1577173,16428
list-dl-m,8,4,1,96,2061159,21470
list-idl-m,8,4,1,96,1516831,15800
list-none-m,8,4,1,96,1901169,19803
list-d-none,8,4,1,96,1741921,18145
list-dl-none,8,4,1,96,729097,7594
list-none-none,8,4,1,96,1571884,16373
list-i-s,8,8,1,192,135227328,704309
list-d-s,8,8,1,192,2006923,10452
list-l-s,8,8,1,192,2796345,14564
list-id-s,8,8,1,192,296731789,1545478
list-il-s,8,8,1,192,2920240,15209
list-dl-s,8,8,1,192,29096604,151544
list-idl-s,8,8,1,192,187989210,979110
list-none-s,8,8,1,192,823104,4287
list-i-m,8,8,1,192,2102101,10948
list-d-m,8,8,1,192,2876113,14979
list-l-m,8,8,1,192,2833995,14760
list-id-m,8,8,1,192,2922151,15219
list-il-m,8,8,1,192,2598791,13535
list-dl-m,8,8,1,192,3259761,16977
list-idl-m,8,8,1,192,888598,4628
list-none-m,8,8,1,192,1977745,10300
list-i-none,8,8,1,192,2220819,11566
list-d-none,8,8,1,192,1979409,10309
list-l-none,8,8,1,192,875681,4560
list-id-none,8,8,1,192,826296,4303
list-il-none,8,8,1,192,1373949,7155
list-dl-none,8,8,1,192,1526863,7952
list-none-none,8,8,1,192,1562368,8137
list-i-s,8,16,1,384,1128391,2938
list-d-s,8,16,1,384,12773657,33264
list-l-s,8,16,1,384,12701605,33077
list-id-s,8,16,1,384,400604894,1043241
